#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.78Z,3212.17,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.79Z,3213.34,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.8Z,3213.93,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.81Z,3213.99,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.82Z,3213.37,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.83Z,3212.24,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.84Z,3210.29,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.85Z,3207.79,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.86Z,3204.72,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.87Z,3201.12,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.88Z,3197.15,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.89Z,3192.62,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.9Z,3188.02,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.91Z,3182.75,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.92Z,3177.22,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.93Z,3171.6,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.94Z,3165.9,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.95Z,3160.25,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.96Z,3154.62,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.97Z,3149.07,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.98Z,3143.51,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:10.99Z,3137.96,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11Z,3132.5,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.01Z,3127.03,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.02Z,3121.57,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.03Z,3116.27,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.04Z,3110.88,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.05Z,3105.5,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.06Z,3100.14,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.07Z,3094.83,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.08Z,3089.57,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.09Z,3084.35,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.1Z,3079.19,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.11Z,3074.09,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.12Z,3069,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.13Z,3064,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.14Z,3059.12,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.15Z,3054.29,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.16Z,3049.56,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.17Z,3044.99,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.18Z,3040.51,pB,R
,,0,2022-07-18T19:02:09Z,2022-07-18T19:02:16Z,2022-07-18T19:02:11.19Z,3036.06,pB,R
